snum,trial,tname,tvalue,tsuit,tpos,cname,cvalue,csuit,cpos,cf,right,rt,trans,control,visd,visc,memd,memc,lik,free,influence,nlonger,nlongest,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card1f,card2f,card3f,card4f,card5f,card6f,card7f,card8f,card9f,card10f,card11f,card12f,card13f,card14f,card15f,card16f,card17f,card18f,card19f,card20f,card21f,card22f,card23f,card24f,card25f,card26f,card27f,card28f,card29f,card30f,card31f,card32f,card33f,card34f,card35f,card36f,card37f,card38f,card39f,card40f,card41f,card42f,card43f,card44f,card45f,card46f
30,6,7S,7,1,10,7S,7,1,20,13,1,2226,8,105,1.146,0.242,0.602,0.542,0.51,1,1,1,1,47,27,17,38,46,19,11,40,24,37,44,36,29,15,28,25,0,35,22,6,12,18,14,7,10,42,41,50,31,1,9,23,48,20,30,21,26,49,13,39,3,34,51,2,8,5,1,1,1,1,1,1,1,1,1,1,7,3,3,2,6,4,4,5,2,13,6,7,6,3,6,5,5,4,5,2,7,2,4,3,7,2,1,1,1,1,1,1,1,1,1,1
30,7,5S,5,1,21,5C,5,3,NA,NA,1,3756,8,105,1.106,0.277,0.396,0.156,0.476,1,1,1,1,36,27,5,37,12,42,24,20,47,41,43,40,0,14,13,10,28,8,16,9,1,21,32,35,11,25,2,17,18,34,4,33,29,38,48,6,46,39,19,3,26,7,15,49,45,23,1,1,1,1,1,1,1,1,1,1,7,7,3,7,3,6,4,5,2,3,5,6,2,4,6,2,4,2,3,5,13,6,2,7,4,5,1,1,1,1,1,1,1,1,1,1
30,8,3D,3,4,10,3D,3,4,20,13,1,1566,8,105,1.236,0.014,0.53,0.142,0.378,1,1,1,1,36,44,48,30,43,3,38,42,24,28,7,10,37,6,5,45,29,50,46,41,51,21,4,26,25,2,23,32,34,9,12,19,33,11,0,40,27,14,18,22,49,47,17,39,35,8,1,1,1,1,1,1,1,1,1,1,4,5,3,4,2,6,3,2,7,13,2,2,5,5,7,5,6,4,3,6,2,3,7,4,7,6,1,1,1,1,1,1,1,1,1,1
30,9,3C,3,3,8,3C,3,3,18,13,1,2756,8,105,1.202,0.026,0.821,0.24,0.424,1,1,1,1,23,48,33,22,10,50,34,41,12,5,17,9,32,20,49,26,3,28,38,0,16,25,39,35,46,1,18,19,8,21,37,24,7,43,4,27,30,15,40,31,36,47,44,6,51,42,1,1,1,1,1,1,1,1,1,1,5,2,7,3,4,2,6,13,5,4,6,3,2,5,3,3,7,4,6,2,7,6,5,4,2,7,1,1,1,1,1,1,1,1,1,1
30,10,9H,9,2,20,AS,1,1,14,6,0,2085,8,105,1.417,0.05,0.34,0.4,0.521,1,1,1,1,34,16,19,49,13,45,22,35,29,51,30,26,25,0,3,31,7,5,2,39,38,1,11,28,27,24,40,41,9,21,33,8,48,20,23,36,46,18,14,37,17,43,12,32,44,15,1,1,1,1,1,1,1,1,1,1,2,6,7,6,4,3,3,7,2,5,2,5,5,2,7,4,4,3,6,13,2,6,4,5,3,7,1,1,1,1,1,1,1,1,1,1
30,11,2S,2,1,8,JH,11,2,33,5,0,4332,8,105,1.294,0.415,0.645,0.184,0.597,1,1,1,1,16,20,50,36,8,48,2,7,6,28,14,39,34,0,21,31,13,1,19,42,40,11,38,43,41,22,44,10,35,49,25,24,23,5,32,3,17,37,29,15,47,26,45,46,51,9,1,1,1,1,1,1,1,1,1,1,5,7,2,6,4,3,2,13,5,5,3,7,2,6,3,4,6,2,7,4,4,3,5,2,7,6,1,1,1,1,1,1,1,1,1,1
30,12,9D,9,4,7,9D,9,4,17,13,1,1519,8,105,1.077,0.262,0.676,0.362,0.424,1,1,1,1,9,3,28,25,6,42,12,40,45,41,38,48,1,43,19,7,47,24,17,23,46,50,13,33,51,32,14,31,4,34,2,36,16,44,26,8,10,11,37,20,0,29,27,35,49,39,1,1,1,1,1,1,1,1,1,1,4,3,7,2,6,5,13,4,3,6,4,7,2,6,7,7,5,5,2,2,6,2,4,5,3,3,1,1,1,1,1,1,1,1,1,1
30,13,4H,4,2,6,KD,13,4,18,6,0,1508,8,105,1.058,0.327,0.43,0.404,0.472,1,1,1,1,28,17,3,43,32,14,35,25,44,24,12,13,19,46,30,16,18,51,37,20,15,26,4,2,6,22,45,50,9,38,48,5,7,34,23,27,31,40,41,21,39,10,33,8,0,29,1,1,1,1,1,1,1,1,1,1,5,2,6,3,4,13,4,6,4,2,4,2,3,2,6,5,5,7,7,7,2,3,7,6,3,5,1,1,1,1,1,1,1,1,1,1
30,14,7H,7,2,5,JS,11,1,19,7,0,1177,8,105,1.518,0.21,0.475,0.293,0.483,1,1,1,1,42,33,23,39,7,47,31,29,40,14,51,32,44,25,19,8,46,1,10,27,6,3,5,11,16,49,37,38,48,9,0,17,35,4,20,2,24,30,28,21,36,43,18,12,41,50,1,1,1,1,1,1,1,1,1,1,4,2,3,5,13,4,7,3,7,2,2,6,4,5,3,7,7,6,2,4,6,5,5,3,2,6,1,1,1,1,1,1,1,1,1,1
30,15,JS,11,1,9,JS,11,1,19,13,1,1286,8,105,1.253,0.242,0.821,-0.032,0.642,1,1,1,1,13,34,0,28,18,44,45,17,6,49,1,41,5,11,43,39,19,48,10,29,32,20,4,26,22,51,47,27,35,14,31,42,12,7,15,16,9,30,21,46,2,38,25,37,24,50,1,1,1,1,1,1,1,1,1,1,6,2,3,2,3,7,5,4,13,2,4,7,4,3,6,6,2,5,3,7,7,4,2,6,5,5,1,1,1,1,1,1,1,1,1,1
30,16,8H,8,2,21,JS,11,1,26,4,0,1887,8,105,1.218,0.114,0.846,0.294,0.552,1,1,1,1,12,19,7,43,45,39,26,22,9,23,49,51,0,18,21,8,16,14,36,32,30,37,25,15,5,10,6,2,13,3,20,48,17,35,1,44,11,38,29,40,28,50,4,31,33,27,1,1,1,1,1,1,1,1,1,1,7,2,5,6,4,7,5,5,3,3,6,2,3,2,2,4,4,7,6,3,13,7,4,2,5,6,1,1,1,1,1,1,1,1,1,1
30,17,QS,12,1,16,QS,12,1,26,13,1,1140,8,105,1.148,0.256,0.54,0.106,0.597,1,1,1,1,10,13,35,8,4,44,25,23,33,14,5,40,3,9,48,16,18,15,2,32,12,29,36,39,27,11,46,51,50,26,30,28,21,7,49,41,19,6,34,0,45,31,24,38,43,17,1,1,1,1,1,1,1,1,1,1,4,3,3,5,2,2,7,6,2,5,4,4,7,6,3,13,5,7,6,3,2,7,2,4,6,5,1,1,1,1,1,1,1,1,1,1
30,18,KD,13,4,19,QH,12,2,23,6,0,1391,8,105,1.358,0.1,0.784,-0.002,0.5,1,1,1,1,20,26,18,13,7,28,10,22,36,45,19,39,34,41,4,6,2,35,33,3,21,48,24,29,42,11,50,12,51,40,27,30,1,47,31,9,43,8,37,5,17,49,23,38,15,14,1,1,1,1,1,1,1,1,1,1,3,2,2,6,5,4,5,2,3,5,3,6,6,4,7,7,7,4,13,4,6,7,2,5,2,3,1,1,1,1,1,1,1,1,1,1
30,19,5D,5,4,18,KH,13,2,31,6,0,1805,8,105,1.052,0.203,0.73,0.316,0.368,1,1,1,1,30,21,50,44,22,11,51,12,40,41,49,26,13,3,24,48,45,6,37,8,10,7,9,0,33,16,15,43,18,20,25,28,19,4,32,42,38,29,27,23,34,46,5,35,47,2,1,1,1,1,1,1,1,1,1,1,3,6,5,3,5,7,2,4,4,5,4,2,3,6,2,7,6,13,4,7,6,7,2,3,2,5,1,1,1,1,1,1,1,1,1,1
30,20,AC,1,3,6,AC,1,3,16,13,1,1603,8,105,1.354,0.21,0.974,0.004,0.573,1,1,1,1,42,47,51,49,13,25,33,50,17,7,9,31,27,22,30,26,46,8,20,34,38,28,45,12,44,40,41,35,11,32,18,1,21,36,43,3,39,23,37,48,6,15,5,14,24,10,1,1,1,1,1,1,1,1,1,1,5,6,2,4,3,13,7,7,4,6,5,7,4,4,2,2,5,5,3,3,2,6,6,3,2,7,1,1,1,1,1,1,1,1,1,1
30,21,KS,13,1,10,3H,3,2,29,7,0,1475,8,105,1.072,0.193,0.611,0.148,0.583,1,1,1,1,48,33,35,20,21,0,44,9,8,39,25,27,3,1,23,18,2,24,32,12,11,7,42,46,5,50,14,51,15,36,34,16,13,22,29,40,26,41,17,47,43,28,45,37,49,30,1,1,1,1,1,1,1,1,1,1,4,3,2,2,5,7,4,3,6,13,3,6,5,3,7,5,4,4,7,6,6,2,2,5,2,7,1,1,1,1,1,1,1,1,1,1
30,22,2H,2,2,7,3S,3,1,44,1,0,1414,8,105,1.292,0.21,0.606,0.152,0.663,1,1,1,1,13,41,30,50,17,23,51,0,11,42,36,48,22,32,15,38,14,18,8,25,44,21,4,24,3,6,43,19,26,28,7,5,10,20,39,35,37,45,12,29,9,46,1,2,27,49,1,1,1,1,1,1,1,1,1,1,2,7,6,5,4,3,13,2,2,3,5,7,7,2,5,5,3,7,6,4,4,6,2,6,3,4,1,1,1,1,1,1,1,1,1,1
30,23,8C,8,3,15,8D,8,4,39,1,0,1507,8,105,1.197,0.018,0.651,0.488,0.396,1,1,1,1,49,34,11,47,3,10,27,22,6,9,38,16,48,29,15,32,28,2,19,8,13,14,41,35,33,24,39,5,50,44,21,12,23,51,40,43,18,20,46,36,25,37,17,4,42,31,1,1,1,1,1,1,1,1,1,1,4,2,5,2,6,6,3,4,7,5,7,3,2,3,13,5,4,6,6,4,7,2,5,7,2,3,1,1,1,1,1,1,1,1,1,1
30,24,AD,1,4,17,AD,1,4,27,13,1,1540,8,105,1.267,0.184,0.871,0.12,0.503,1,1,1,1,11,33,48,19,18,23,1,24,31,10,8,37,16,4,36,2,26,6,20,34,38,46,15,44,22,21,39,47,32,5,50,49,45,41,42,14,0,17,7,40,28,9,29,25,3,35,1,1,1,1,1,1,1,1,1,1,5,7,4,5,2,2,3,4,2,4,7,6,3,5,3,6,13,5,2,2,7,6,4,3,7,6,1,1,1,1,1,1,1,1,1,1
30,25,2D,2,4,10,AS,1,1,24,7,0,929,8,105,1.309,0.23,0.584,0.064,0.406,1,1,1,1,35,5,37,20,34,13,1,16,41,26,48,11,46,30,31,33,3,17,44,40,32,21,28,0,51,15,38,4,18,27,23,36,19,8,42,45,25,39,9,47,29,24,22,50,12,43,1,1,1,1,1,1,1,1,1,1,6,4,7,2,5,3,3,4,2,13,6,2,3,7,7,5,4,5,5,7,2,2,6,3,6,4,1,1,1,1,1,1,1,1,1,1
30,26,2C,2,3,22,JD,11,4,35,6,0,3379,8,105,1.394,0.15,0.705,0.078,0.49,1,1,1,1,10,45,44,24,34,9,26,7,37,33,36,14,16,48,38,42,8,6,29,3,20,46,11,4,35,30,28,41,23,51,17,27,25,40,49,43,19,47,15,12,13,18,32,31,2,22,1,1,1,1,1,1,1,1,1,1,3,6,5,5,6,4,6,2,3,4,2,3,2,7,5,7,7,3,4,2,4,13,5,2,6,7,1,1,1,1,1,1,1,1,1,1
30,27,3S,3,1,14,3S,3,1,24,13,1,5084,8,105,1.137,0.355,0.795,0.35,0.479,1,1,1,1,27,24,46,40,11,31,16,43,12,33,8,10,9,25,20,47,34,42,18,36,22,48,49,2,0,29,4,6,19,38,51,13,1,7,23,35,15,45,14,30,37,26,41,39,32,50,1,1,1,1,1,1,1,1,1,1,5,3,4,2,3,2,2,7,7,5,6,4,6,13,7,3,2,4,4,5,2,3,5,7,6,6,1,1,1,1,1,1,1,1,1,1
30,28,8D,8,4,17,6D,6,4,43,1,0,4072,8,105,1.027,0.046,0.775,0.188,0.42,1,1,1,1,30,36,1,16,4,19,7,12,35,41,29,32,50,26,28,24,33,34,49,0,17,31,15,43,27,3,46,48,39,21,5,23,10,22,6,51,14,38,42,40,9,2,44,13,11,47,1,1,1,1,1,1,1,1,1,1,3,7,6,4,4,5,5,4,7,5,3,2,2,2,6,3,13,2,3,4,6,2,5,7,6,7,1,1,1,1,1,1,1,1,1,1
31,1,JD,11,4,20,3H,3,2,11,5,0,12543,6,84,1.287,0.174,0.815,0.004,0.493,1,1,1,1,22,36,19,35,18,11,12,9,3,5,15,6,46,45,0,50,25,38,7,30,51,4,2,32,40,14,33,16,42,49,24,29,10,26,39,43,31,28,20,17,47,27,1,37,21,48,1,1,1,1,1,1,1,1,1,1,5,5,3,6,5,2,4,3,2,7,7,2,6,3,4,4,7,2,6,13,4,3,6,5,7,2,1,1,1,1,1,1,1,1,1,1
31,2,5D,5,4,11,5D,5,4,21,13,1,4860,6,84,1.052,0.203,0.73,0.316,0.368,1,1,1,1,14,18,12,22,28,32,34,13,16,6,0,29,42,26,24,1,31,19,7,48,43,9,50,33,51,37,15,46,40,23,49,47,3,27,35,11,44,10,41,21,25,8,36,4,5,20,1,1,1,1,1,1,1,1,1,1,3,3,6,5,2,4,2,7,4,5,13,6,6,6,2,2,4,2,3,5,5,7,7,7,3,4,1,1,1,1,1,1,1,1,1,1
31,3,KS,13,1,18,7C,7,3,24,6,0,4166,6,84,1.072,0.193,0.611,0.148,0.583,1,1,1,1,11,7,47,35,22,18,28,43,15,23,42,25,3,36,33,44,16,26,21,41,1,9,30,32,51,19,45,12,13,50,27,24,5,37,39,0,17,48,20,6,2,40,49,10,46,4,1,1,1,1,1,1,1,1,1,1,5,6,4,2,4,2,3,7,4,3,6,3,7,6,2,5,5,13,7,7,4,5,6,2,3,2,1,1,1,1,1,1,1,1,1,1
31,4,JS,11,1,16,JS,11,1,26,13,1,4801,6,84,1.253,0.242,0.821,-0.032,0.642,1,1,1,1,27,26,21,23,24,41,46,49,38,16,1,14,37,18,29,35,48,43,50,28,3,33,47,12,9,10,8,17,42,0,39,7,34,4,2,32,5,6,13,45,22,30,40,11,25,31,1,1,1,1,1,1,1,1,1,1,6,7,3,3,4,5,5,4,3,2,4,7,2,6,2,13,5,7,5,2,2,3,7,6,4,6,1,1,1,1,1,1,1,1,1,1
31,5,7S,7,1,16,3H,3,2,24,2,0,3956,6,84,1.146,0.242,0.602,0.542,0.51,1,1,1,1,4,51,13,27,31,21,2,45,0,37,34,12,47,38,39,50,36,33,9,43,24,11,18,15,42,6,29,10,46,3,28,16,25,17,8,26,19,35,41,1,20,44,30,49,40,22,1,1,1,1,1,1,1,1,1,1,2,6,4,7,5,3,2,5,4,3,6,4,7,2,3,13,6,4,7,6,5,2,2,3,7,5,1,1,1,1,1,1,1,1,1,1
31,6,8H,8,2,9,8H,8,2,19,13,1,2366,6,84,1.218,0.114,0.846,0.294,0.552,1,1,1,1,29,10,42,43,28,0,5,27,23,41,50,2,8,1,9,37,16,18,20,25,13,51,45,38,24,34,33,49,30,15,26,7,21,31,14,47,12,19,40,11,17,35,36,4,39,48,1,1,1,1,1,1,1,1,1,1,2,4,6,3,2,5,7,3,13,3,2,4,2,2,7,5,4,6,7,5,7,6,6,3,5,4,1,1,1,1,1,1,1,1,1,1
31,7,5C,5,3,22,4C,4,3,33,7,0,4213,6,84,1.318,0.139,0.544,0.272,0.378,1,1,1,1,45,26,18,5,44,28,20,3,10,24,23,49,16,42,21,13,35,34,14,9,51,48,50,11,47,31,32,15,2,17,6,30,29,19,1,12,25,33,27,7,41,37,36,0,8,38,1,1,1,1,1,1,1,1,1,1,5,6,2,3,2,7,6,4,7,6,5,3,2,4,3,3,7,4,4,5,2,13,7,6,5,2,1,1,1,1,1,1,1,1,1,1
31,8,AD,1,4,8,AD,1,4,18,13,1,2911,6,84,1.267,0.184,0.871,0.12,0.503,1,1,1,1,26,29,51,49,43,45,38,42,2,16,48,9,4,24,47,22,34,39,30,37,40,12,11,21,36,5,31,50,44,25,7,46,33,1,0,15,6,23,32,20,8,28,41,3,35,10,1,1,1,1,1,1,1,1,1,1,2,6,5,3,4,2,7,13,6,3,5,6,7,2,4,5,3,2,4,5,4,3,6,2,7,7,1,1,1,1,1,1,1,1,1,1
31,9,2S,2,1,16,2C,2,3,NA,NA,1,3001,6,84,1.294,0.415,0.645,0.184,0.597,1,1,1,1,43,13,47,8,21,42,30,15,23,48,40,2,6,16,10,19,26,36,5,4,39,50,0,38,33,1,37,35,22,9,24,14,45,49,32,31,20,11,44,51,17,12,18,7,46,28,1,1,1,1,1,1,1,1,1,1,7,7,3,4,4,4,5,3,2,6,3,2,5,6,2,13,2,7,3,6,5,4,7,5,2,6,1,1,1,1,1,1,1,1,1,1
31,10,3C,3,3,21,3C,3,3,31,13,1,3954,6,84,1.202,0.026,0.821,0.24,0.424,1,1,1,1,48,9,38,30,36,8,4,13,39,21,31,11,27,51,23,46,50,26,35,6,3,14,18,41,16,44,42,33,24,15,28,34,0,19,5,10,29,17,20,25,7,32,37,47,49,22,1,1,1,1,1,1,1,1,1,1,3,4,3,2,4,2,5,2,6,5,6,7,7,6,4,3,3,2,5,7,13,6,2,7,4,5,1,1,1,1,1,1,1,1,1,1
31,11,2C,2,3,8,7D,7,4,36,6,0,2839,6,84,1.394,0.15,0.705,0.078,0.49,1,1,1,1,6,47,49,17,28,24,51,50,43,35,39,2,38,20,30,23,37,27,0,32,33,26,36,10,9,46,7,41,15,34,12,16,4,29,11,45,22,42,25,40,8,44,18,48,31,3,1,1,1,1,1,1,1,1,1,1,2,4,6,2,7,5,3,13,3,3,5,4,5,3,4,5,7,6,4,7,7,2,2,2,6,6,1,1,1,1,1,1,1,1,1,1
31,12,3D,3,4,17,3D,3,4,27,13,1,1862,6,84,1.236,0.014,0.53,0.142,0.378,1,1,1,1,23,7,36,28,20,11,46,38,37,45,16,50,17,32,12,2,21,31,47,0,3,49,4,43,39,18,41,8,19,27,6,33,14,5,48,26,9,42,44,30,35,22,34,25,10,29,1,1,1,1,1,1,1,1,1,1,6,7,3,4,5,2,6,4,3,2,4,5,7,2,3,5,13,5,6,6,7,2,4,3,7,2,1,1,1,1,1,1,1,1,1,1
31,13,AC,1,3,17,AC,1,3,27,13,1,3907,6,84,1.354,0.21,0.974,0.004,0.573,1,1,1,1,29,32,36,34,49,50,12,51,47,10,44,9,11,40,16,24,30,4,21,13,3,33,17,19,37,7,26,25,23,18,35,42,45,6,5,38,27,28,14,8,15,2,31,46,1,20,1,1,1,1,1,1,1,1,1,1,4,6,4,2,5,3,3,2,7,6,7,2,5,3,4,5,13,7,6,7,2,5,4,3,6,2,1,1,1,1,1,1,1,1,1,1
31,14,5H,5,2,12,5H,5,2,22,13,1,5672,6,84,1.377,0.086,0.756,0.382,0.552,1,1,1,1,29,37,0,51,5,15,34,30,26,25,49,44,12,36,20,23,1,11,24,13,22,17,6,42,28,41,47,4,38,35,50,39,9,14,21,3,8,31,2,33,18,16,32,40,7,10,1,1,1,1,1,1,1,1,1,1,6,3,3,7,5,2,4,2,6,4,5,13,2,6,6,7,7,2,4,3,5,2,5,4,3,7,1,1,1,1,1,1,1,1,1,1
31,15,QS,12,1,8,10D,10,4,36,5,0,4946,6,84,1.148,0.256,0.54,0.106,0.597,1,1,1,1,22,12,35,13,9,46,43,29,15,23,5,41,19,47,10,31,26,11,20,8,1,21,50,45,34,0,38,2,6,44,36,4,39,7,42,48,3,17,16,27,24,28,18,51,32,49,1,1,1,1,1,1,1,1,1,1,5,3,2,6,7,4,2,13,2,6,4,2,7,3,3,3,5,5,4,6,7,2,4,6,7,5,1,1,1,1,1,1,1,1,1,1
31,16,6H,6,2,5,3H,3,2,25,5,0,2497,6,84,1.323,-0.064,0.464,0.325,0.59,1,1,1,1,13,47,45,1,46,43,3,28,37,5,12,16,31,35,18,7,33,39,22,40,25,29,51,17,15,48,26,50,41,34,20,27,30,14,4,42,2,21,10,32,6,9,11,23,38,19,1,1,1,1,1,1,1,1,1,1,4,2,3,5,13,3,7,5,7,4,2,5,2,6,5,4,2,3,7,3,6,6,2,4,6,7,1,1,1,1,1,1,1,1,1,1
31,17,KD,13,4,12,KD,13,4,22,13,1,2756,6,84,1.358,0.1,0.784,-0.002,0.5,1,1,1,1,27,39,9,41,18,47,15,11,36,38,30,21,37,7,48,33,43,1,28,29,32,51,0,46,34,5,3,23,12,45,4,26,44,20,22,49,17,42,40,31,14,13,24,8,16,2,1,1,1,1,1,1,1,1,1,1,3,3,4,6,5,4,2,6,5,2,7,13,4,5,2,4,5,3,7,6,2,7,3,2,6,7,1,1,1,1,1,1,1,1,1,1
31,18,4H,4,2,22,4H,4,2,32,13,1,3356,6,84,1.058,0.327,0.43,0.404,0.472,1,1,1,1,14,1,17,6,20,35,26,2,50,43,31,19,7,12,44,49,4,48,39,45,13,28,29,15,46,22,37,3,38,25,47,16,10,18,30,27,11,8,21,33,24,23,5,0,32,36,1,1,1,1,1,1,1,1,1,1,6,4,5,4,6,2,7,5,2,4,4,3,5,3,7,2,6,3,7,3,2,13,5,7,6,2,1,1,1,1,1,1,1,1,1,1
31,19,2D,2,4,18,2D,2,4,28,13,1,2781,6,84,1.309,0.23,0.584,0.064,0.406,1,1,1,1,29,38,21,44,51,48,10,35,25,46,47,43,8,19,27,6,37,28,33,39,42,1,30,41,4,18,17,40,16,31,20,3,7,22,34,24,49,5,45,23,50,11,0,13,32,15,1,1,1,1,1,1,1,1,1,1,7,6,5,2,3,5,2,2,4,5,6,4,6,3,3,4,7,13,7,3,7,4,2,6,2,5,1,1,1,1,1,1,1,1,1,1
31,20,3S,3,1,6,10C,10,3,NA,NA,0,2532,6,84,1.137,0.355,0.795,0.35,0.479,1,1,1,1,32,47,18,38,22,51,25,42,19,34,43,26,23,37,46,2,3,16,12,20,13,50,39,21,49,29,45,30,24,7,0,14,5,11,27,9,33,36,48,41,44,4,17,15,1,31,1,1,1,1,1,1,1,1,1,1,4,6,5,3,2,13,5,4,6,3,3,2,5,6,3,7,7,4,5,2,7,2,2,4,7,6,1,1,1,1,1,1,1,1,1,1
31,21,7H,7,2,17,7H,7,2,27,13,1,2629,6,84,1.518,0.21,0.475,0.293,0.483,1,1,1,1,28,32,3,44,13,17,29,31,24,43,26,23,5,9,34,42,40,1,38,16,37,35,12,11,18,21,19,6,22,20,33,39,48,4,14,46,49,36,8,0,10,27,2,51,25,50,1,1,1,1,1,1,1,1,1,1,2,3,4,5,7,6,5,3,6,5,4,4,2,2,3,7,13,5,4,2,7,3,7,6,6,2,1,1,1,1,1,1,1,1,1,1
31,22,8C,8,3,6,8C,8,3,16,13,1,2028,6,84,1.197,0.018,0.651,0.488,0.396,1,1,1,1,36,20,5,15,49,50,9,4,22,41,1,24,31,17,28,33,10,43,3,12,34,44,37,38,51,47,26,16,21,35,18,48,8,11,2,23,25,13,27,29,6,39,14,0,42,40,1,1,1,1,1,1,1,1,1,1,4,3,2,5,6,13,4,3,4,7,2,6,3,2,7,5,2,6,5,3,4,2,6,5,7,7,1,1,1,1,1,1,1,1,1,1
31,23,9H,9,2,5,AD,1,4,23,6,0,1909,6,84,1.417,0.05,0.34,0.4,0.521,1,1,1,1,14,12,17,6,36,45,15,3,43,40,10,23,41,48,21,32,35,19,29,7,33,51,39,37,46,20,4,8,34,50,42,1,16,49,27,13,22,26,24,5,9,30,28,38,0,11,1,1,1,1,1,1,1,1,1,1,2,4,5,3,13,5,7,3,4,2,2,3,6,4,5,4,7,2,6,7,2,6,7,5,6,3,1,1,1,1,1,1,1,1,1,1
31,24,7D,7,4,9,7D,7,4,19,13,1,1343,6,84,1.179,0.234,0.609,0.206,0.392,1,1,1,1,28,27,15,11,23,32,33,8,40,34,42,44,36,9,22,29,49,51,45,41,26,0,10,46,1,47,48,4,21,7,31,30,16,12,37,38,2,13,25,18,3,35,14,39,20,24,1,1,1,1,1,1,1,1,1,1,5,6,3,3,2,7,2,4,13,2,7,6,4,4,5,7,6,7,4,5,3,2,5,3,6,2,1,1,1,1,1,1,1,1,1,1
31,25,2H,2,2,19,2H,2,2,29,13,1,2003,6,84,1.292,0.21,0.606,0.152,0.663,1,1,1,1,21,3,17,41,26,29,20,11,44,22,6,25,27,30,46,8,32,24,50,43,18,48,28,34,15,42,12,13,14,0,51,37,16,47,10,38,4,2,23,5,31,36,33,45,35,39,1,1,1,1,1,1,1,1,1,1,3,3,2,4,6,5,2,6,4,2,7,3,4,7,7,6,5,5,13,6,7,2,2,5,3,4,1,1,1,1,1,1,1,1,1,1
31,26,5S,5,1,12,8C,8,3,35,7,0,1260,6,84,1.106,0.277,0.396,0.156,0.476,1,1,1,1,12,35,21,39,8,32,41,47,26,24,46,10,2,40,28,42,44,5,6,20,19,4,45,51,17,50,34,49,13,27,15,31,37,0,33,11,38,1,14,29,23,48,9,7,36,22,1,1,1,1,1,1,1,1,1,1,4,2,4,5,3,6,2,3,6,7,5,13,7,7,6,2,6,4,3,5,4,2,5,3,7,2,1,1,1,1,1,1,1,1,1,1
31,27,8D,8,4,8,8D,8,4,18,13,1,3028,6,84,1.027,0.046,0.775,0.188,0.42,1,1,1,1,27,19,18,30,28,7,12,42,48,16,50,41,36,38,49,31,1,46,26,17,45,21,32,47,5,51,24,0,25,6,33,8,29,9,22,14,2,3,23,40,13,39,11,15,43,10,1,1,1,1,1,1,1,1,1,1,3,5,2,7,4,2,6,13,2,7,3,3,3,4,4,2,5,4,5,7,6,2,6,7,5,6,1,1,1,1,1,1,1,1,1,1
31,28,9D,9,4,20,9D,9,4,30,13,1,1366,6,84,1.077,0.262,0.676,0.362,0.424,1,1,1,1,36,39,14,19,23,3,26,32,25,5,2,29,6,24,1,43,41,28,46,40,9,30,18,8,44,38,15,20,35,47,0,7,50,51,22,27,31,16,33,12,49,11,10,17,34,48,1,1,1,1,1,1,1,1,1,1,5,5,3,4,3,2,3,7,5,6,6,2,7,4,4,6,2,2,7,13,2,7,5,6,4,3,1,1,1,1,1,1,1,1,1,1
32,1,2C,2,3,21,QH,12,2,36,4,0,16237,11,75,1.394,0.15,0.705,0.078,0.49,0,0,1,1,30,12,46,17,48,2,3,25,49,11,31,33,32,4,9,7,41,10,14,39,29,21,51,37,47,22,8,26,6,0,27,42,38,50,18,24,23,5,34,16,44,15,13,28,19,36,1,1,1,1,1,1,1,1,1,1,2,7,3,3,6,6,3,2,6,2,7,4,4,5,4,3,7,5,2,5,13,7,2,6,5,4,1,1,1,1,1,1,1,1,1,1
32,2,AC,1,3,10,KS,13,1,29,3,0,10144,11,75,1.354,0.21,0.974,0.004,0.573,0,0,1,1,37,48,40,9,29,23,6,49,28,38,33,30,8,45,24,13,25,22,34,26,19,18,11,14,35,3,21,43,12,39,10,47,51,50,27,2,20,36,44,1,16,31,17,41,32,7,1,1,1,1,1,1,1,1,1,1,2,5,3,2,3,7,4,6,4,13,5,5,2,2,4,2,7,3,3,6,7,6,6,5,7,4,1,1,1,1,1,1,1,1,1,1
32,3,QS,12,1,22,JD,11,4,2,1,0,7850,11,75,1.148,0.256,0.54,0.106,0.597,0,0,1,1,31,49,34,43,32,30,24,3,2,17,21,42,39,36,7,22,18,50,27,6,28,20,47,10,46,15,23,16,13,25,35,11,40,38,1,44,29,19,48,41,9,0,12,51,33,14,1,1,1,1,1,1,1,1,1,1,5,2,3,7,3,3,2,4,2,6,6,5,5,4,6,4,4,3,2,7,7,13,7,6,2,5,1,1,1,1,1,1,1,1,1,1
32,4,6H,6,2,17,10C,10,3,17,3,0,5695,11,75,1.323,-0.064,0.464,0.325,0.59,0,0,1,1,4,16,45,23,34,27,36,29,25,42,40,43,32,48,15,8,35,51,9,50,3,33,22,5,37,11,18,21,14,12,6,20,17,26,24,47,39,13,0,49,46,31,28,41,38,7,1,1,1,1,1,1,1,1,1,1,4,3,6,4,3,5,3,2,4,7,7,2,6,5,5,2,13,2,7,5,6,3,2,4,7,6,1,1,1,1,1,1,1,1,1,1
